Sample number,Total handshake duration (s),Total handshake packets,Total handshake size (B),Time MasterInformationBlock (s),Time SIB1 (s),Time SIB2 SIB3 (s),Time RRCConnectionRequest (s),Time RRCConnectionSetup (s),Time RRCConnectionSetupComplete (s),Size MasterInformationBlock (B),Size SIB1 (B),Size SIB2 SIB3 (B),Size RRCConnectionRequest (B),Size RRCConnectionSetup (B),Size RRCConnectionSetupComplete (B),
315,0.3270409107208252,7,602,0.0,0.06406903266906738,0.25375986099243164,0.28149986267089844,0.29610300064086914,0.3270409107208252,37,147,75,41,66,191,
316,0.3200991153717041,7,602,0.0,0.06437492370605469,0.2545809745788574,0.27675700187683105,0.2890939712524414,0.3200991153717041,37,147,75,41,66,191,
317,0.31729984283447266,7,602,0.0,0.06409287452697754,0.25392794609069824,0.2763659954071045,0.2879679203033447,0.31729984283447266,37,147,75,41,66,191,
318,0.3196749687194824,7,602,0.0,0.0640869140625,0.2541310787200928,0.2760629653930664,0.2879009246826172,0.3196749687194824,37,147,75,41,66,191,
319,0.32051897048950195,7,602,0.0,0.06392788887023926,0.25348687171936035,0.2757868766784668,0.289247989654541,0.32051897048950195,37,147,75,41,66,191,
320,0.3224809169769287,7,602,0.0,0.06427812576293945,0.25480103492736816,0.27692294120788574,0.2886490821838379,0.3224809169769287,37,147,75,41,66,191,
321,0.3241310119628906,7,602,0.0,0.0637211799621582,0.25795912742614746,0.28008008003234863,0.2925550937652588,0.3241310119628906,37,147,75,41,66,191,
322,0.31961798667907715,7,602,0.0,0.06339287757873535,0.25302982330322266,0.2752089500427246,0.291428804397583,0.31961798667907715,37,147,75,41,66,191,
323,0.31882596015930176,7,602,0.0,0.06441497802734375,0.25384092330932617,0.2759430408477783,0.2875950336456299,0.31882596015930176,37,147,75,41,66,191,
324,0.32029199600219727,7,602,0.0,0.06419110298156738,0.2541232109069824,0.2763051986694336,0.28794217109680176,0.32029199600219727,37,147,75,41,66,191,
325,0.31948208808898926,7,602,0.0,0.06422901153564453,0.25411319732666016,0.27618408203125,0.28804802894592285,0.31948208808898926,37,147,75,41,66,191,
326,0.3214740753173828,7,602,0.0,0.06395816802978516,0.2534799575805664,0.2778620719909668,0.29108214378356934,0.3214740753173828,37,147,75,41,66,191,
327,0.3212709426879883,7,602,0.0,0.06397294998168945,0.2534339427947998,0.27552294731140137,0.28747105598449707,0.3212709426879883,37,147,75,41,66,191,
328,0.31727004051208496,7,602,0.0,0.06365108489990234,0.25399112701416016,0.27617812156677246,0.28920912742614746,0.31727004051208496,37,147,75,41,66,191,
329,0.31964898109436035,7,602,0.0,0.06354904174804688,0.2532639503479004,0.27558112144470215,0.28743696212768555,0.31964898109436035,37,147,75,41,66,191,
330,0.3205699920654297,7,602,0.0,0.06331801414489746,0.25310516357421875,0.2752811908721924,0.28852319717407227,0.3205699920654297,37,147,75,41,66,191,
331,0.3187429904937744,7,602,0.0,0.06416797637939453,0.2538878917694092,0.2759580612182617,0.2878439426422119,0.3187429904937744,37,147,75,41,66,191,
332,0.3188459873199463,7,602,0.0,0.06370401382446289,0.2540159225463867,0.27611398696899414,0.2879910469055176,0.3188459873199463,37,147,75,41,66,191,
333,0.31927013397216797,7,602,0.0,0.06371808052062988,0.2535741329193115,0.27590203285217285,0.289215087890625,0.31927013397216797,37,147,75,41,66,191,
334,0.3194432258605957,7,602,0.0,0.06349921226501465,0.2529561519622803,0.27515316009521484,0.2885711193084717,0.3194432258605957,37,147,75,41,66,191,
335,0.32225608825683594,7,602,0.0,0.06365609169006348,0.25354599952697754,0.2779688835144043,0.29082202911376953,0.32225608825683594,37,147,75,41,66,191,
336,0.3195819854736328,7,602,0.0,0.06397795677185059,0.25417089462280273,0.276141881942749,0.28899693489074707,0.3195819854736328,37,147,75,41,66,191,
337,0.31880712509155273,7,602,0.0,0.06350016593933105,0.25330615043640137,0.27549004554748535,0.2887451648712158,0.31880712509155273,37,147,75,41,66,191,
338,0.3225870132446289,7,602,0.0,0.06411600112915039,0.25423097610473633,0.281203031539917,0.29328298568725586,0.3225870132446289,37,147,75,41,66,191,
339,0.33768701553344727,7,602,0.0,0.06538820266723633,0.27102112770080566,0.29307103157043457,0.3064141273498535,0.33768701553344727,37,147,75,41,66,191,
340,0.31943821907043457,7,602,0.0,0.06354999542236328,0.2534031867980957,0.27561211585998535,0.2876400947570801,0.31943821907043457,37,147,75,41,66,191,
341,0.3188900947570801,7,602,0.0,0.06386804580688477,0.25368618965148926,0.275806188583374,0.2877461910247803,0.3188900947570801,37,147,75,41,66,191,
342,0.3184340000152588,7,602,0.0,0.06412100791931152,0.2544379234313965,0.27660489082336426,0.2888519763946533,0.3184340000152588,37,147,75,41,66,191,
343,0.33113813400268555,7,602,0.0,0.07378602027893066,0.26351308822631836,0.2857811450958252,0.299267053604126,0.33113813400268555,37,147,75,41,66,191,
344,0.32053685188293457,7,602,0.0,0.08758902549743652,0.25456690788269043,0.2767679691314697,0.28901004791259766,0.32053685188293457,37,147,75,41,66,191,
345,0.31644415855407715,7,602,0.0,0.06349015235900879,0.2533600330352783,0.2756819725036621,0.28735804557800293,0.31644415855407715,37,147,75,41,66,191,
346,0.3197948932647705,7,602,0.0,0.0635838508605957,0.2535979747772217,0.275676965713501,0.2879178524017334,0.3197948932647705,37,147,75,41,66,191,
347,0.32048702239990234,7,602,0.0,0.06396794319152832,0.253986120223999,0.276123046875,0.2891271114349365,0.32048702239990234,37,147,75,41,66,191,
348,0.3170480728149414,7,602,0.0,0.06422114372253418,0.2537381649017334,0.2758510112762451,0.28782105445861816,0.3170480728149414,37,147,75,41,66,191,
349,0.32801198959350586,7,602,0.0,0.0639650821685791,0.2533729076385498,0.2871530055999756,0.2985990047454834,0.32801198959350586,37,147,75,41,66,191,
350,0.3210420608520508,7,602,0.0,0.06405305862426758,0.25426292419433594,0.27649402618408203,0.29000306129455566,0.3210420608520508,37,147,75,41,66,191,
351,0.32036304473876953,7,602,0.0,0.06418991088867188,0.2540309429168701,0.27614903450012207,0.28818607330322266,0.32036304473876953,37,147,75,41,66,191,
352,0.31908512115478516,7,602,0.0,0.0638740062713623,0.2535412311553955,0.2756681442260742,0.28765416145324707,0.31908512115478516,37,147,75,41,66,191,
353,0.3204350471496582,7,602,0.0,0.0641629695892334,0.2541501522064209,0.27631211280822754,0.28806614875793457,0.3204350471496582,37,147,75,41,66,191,
354,0.3172280788421631,7,602,0.0,0.06340193748474121,0.2534821033477783,0.27569103240966797,0.2877769470214844,0.3172280788421631,37,147,75,41,66,191,
355,0.32055091857910156,7,602,0.0,0.06395506858825684,0.25382208824157715,0.2793409824371338,0.29123806953430176,0.32055091857910156,37,147,75,41,66,191,
356,0.32852792739868164,7,602,0.0,0.07384490966796875,0.2630918025970459,0.2851858139038086,0.2980618476867676,0.32852792739868164,37,147,75,41,66,191,
357,0.3200550079345703,7,602,0.0,0.06390190124511719,0.25353407859802246,0.2756180763244629,0.28859400749206543,0.3200550079345703,37,147,75,41,66,191,
358,0.3276240825653076,7,602,0.0,0.06406617164611816,0.25395703315734863,0.2840280532836914,0.2954370975494385,0.3276240825653076,37,147,75,41,66,191,
359,0.32033395767211914,7,602,0.0,0.06394314765930176,0.2547011375427246,0.2769780158996582,0.28859806060791016,0.32033395767211914,37,147,75,41,66,191,
360,0.3184330463409424,7,602,0.0,0.06375718116760254,0.2536001205444336,0.27579808235168457,0.28786516189575195,0.3184330463409424,37,147,75,41,66,191,
361,0.3180058002471924,7,602,0.0,0.0633549690246582,0.2535078525543213,0.27555179595947266,0.2872769832611084,0.3180058002471924,37,147,75,41,66,191,
362,0.32026219367980957,7,602,0.0,0.06363606452941895,0.25357818603515625,0.2756621837615967,0.2874112129211426,0.32026219367980957,37,147,75,41,66,191,
363,0.32024407386779785,7,602,0.0,0.06389808654785156,0.2537710666656494,0.27585816383361816,0.28771519660949707,0.32024407386779785,37,147,75,41,66,191,
364,0.3198738098144531,7,602,0.0,0.06354784965515137,0.2536909580230713,0.2758297920227051,0.28774499893188477,0.3198738098144531,37,147,75,41,66,191,
365,0.3175680637359619,7,602,0.0,0.06389713287353516,0.25371313095092773,0.27588820457458496,0.28771018981933594,0.3175680637359619,37,147,75,41,66,191,
366,0.31775903701782227,7,602,0.0,0.06394195556640625,0.2533128261566162,0.2753889560699463,0.2870218753814697,0.31775903701782227,37,147,75,41,66,191,
367,0.32218289375305176,7,602,0.0,0.0641329288482666,0.25458192825317383,0.2775418758392334,0.2894129753112793,0.32218289375305176,37,147,75,41,66,191,
368,0.3240220546722412,7,602,0.0,0.06353497505187988,0.25356411933898926,0.28019213676452637,0.29323697090148926,0.3240220546722412,37,147,75,41,66,191,
369,0.31914520263671875,7,602,0.0,0.06410717964172363,0.25392818450927734,0.2760651111602783,0.2878260612487793,0.31914520263671875,37,147,75,41,66,191,
370,0.32038307189941406,7,602,0.0,0.06397294998168945,0.2541689872741699,0.2762439250946045,0.28804802894592285,0.32038307189941406,37,147,75,41,66,191,
