Sample number,Total handshake duration (s),Total handshake packets,Total handshake size (B),Time MasterInformationBlock (s),Time SIB1 (s),Time SIB2 SIB3 (s),Time RRCConnectionRequest (s),Time RRCConnectionSetup (s),Time RRCConnectionSetupComplete (s),Size MasterInformationBlock (B),Size SIB1 (B),Size SIB2 SIB3 (B),Size RRCConnectionRequest (B),Size RRCConnectionSetup (B),Size RRCConnectionSetupComplete (B),
2062,0.3364109992980957,7,602,0.0,0.09246206283569336,0.268308162689209,0.29136013984680176,0.30556201934814453,0.3364109992980957,37,147,75,41,66,191,
2063,0.35949206352233887,7,602,0.0,0.09955501556396484,0.29143595695495605,0.3162219524383545,0.3295109272003174,0.35949206352233887,37,147,75,41,66,191,
2064,0.3502769470214844,7,602,0.0,0.09521794319152832,0.2801079750061035,0.3048539161682129,0.31885695457458496,0.3502769470214844,37,147,75,41,66,191,
2065,0.3550238609313965,7,602,0.0,0.09783697128295898,0.2872200012207031,0.3115048408508301,0.32496094703674316,0.3550238609313965,37,147,75,41,66,191,
2066,0.35131311416625977,7,602,0.0,0.09720206260681152,0.28205204010009766,0.30639004707336426,0.3201889991760254,0.35131311416625977,37,147,75,41,66,191,
2067,0.33708715438842773,7,602,0.0,0.08373308181762695,0.2686951160430908,0.29324913024902344,0.3067171573638916,0.33708715438842773,37,147,75,41,66,191,
2068,0.32398009300231934,7,602,0.0,0.080718994140625,0.2571539878845215,0.2806229591369629,0.29403114318847656,0.32398009300231934,37,147,75,41,66,191,
2069,0.35118985176086426,7,602,0.0,0.09702682495117188,0.281998872756958,0.3060119152069092,0.3200809955596924,0.35118985176086426,37,147,75,41,66,191,
2070,0.35074901580810547,7,602,0.0,0.09578990936279297,0.2814900875091553,0.30570292472839355,0.31952595710754395,0.35074901580810547,37,147,75,41,66,191,
2071,0.34922194480895996,7,602,0.0,0.09614896774291992,0.2808959484100342,0.30536389350891113,0.3190889358520508,0.34922194480895996,37,147,75,41,66,191,
2072,0.3297758102416992,7,602,0.0,0.08136391639709473,0.2622997760772705,0.28603696823120117,0.29982781410217285,0.3297758102416992,37,147,75,41,66,191,
2073,0.34618520736694336,7,602,0.0,0.08738017082214355,0.2784922122955322,0.3027961254119873,0.3160970211029053,0.34618520736694336,37,147,75,41,66,191,
2074,0.3509509563446045,7,602,0.0,0.09636282920837402,0.28168392181396484,0.30620789527893066,0.3200860023498535,0.3509509563446045,37,147,75,41,66,191,
2075,0.35059094429016113,7,602,0.0,0.09705495834350586,0.28150200843811035,0.30567193031311035,0.31943798065185547,0.35059094429016113,37,147,75,41,66,191,
2076,0.34010887145996094,7,602,0.0,0.08392095565795898,0.2704899311065674,0.294964075088501,0.3090550899505615,0.34010887145996094,37,147,75,41,66,191,
2077,0.35209083557128906,7,602,0.0,0.09760785102844238,0.2825767993927002,0.3070948123931885,0.3209528923034668,0.35209083557128906,37,147,75,41,66,191,
2078,0.35059094429016113,7,602,0.0,0.09702587127685547,0.2820899486541748,0.30614805221557617,0.3195500373840332,0.35059094429016113,37,147,75,41,66,191,
2079,0.3097710609436035,7,602,0.0,0.09115099906921387,0.24300599098205566,0.266707181930542,0.28020405769348145,0.3097710609436035,37,147,75,41,66,191,
2080,0.35009193420410156,7,602,0.0,0.09531283378601074,0.2803778648376465,0.30481982231140137,0.31880784034729004,0.35009193420410156,37,147,75,41,66,191,
2081,0.34363317489624023,7,602,0.0,0.09419608116149902,0.2741830348968506,0.298220157623291,0.3121480941772461,0.34363317489624023,37,147,75,41,66,191,
2082,0.35101795196533203,7,602,0.0,0.09746193885803223,0.282498836517334,0.3069179058074951,0.32079005241394043,0.35101795196533203,37,147,75,41,66,191,
2083,0.35586094856262207,7,602,0.0,0.09718203544616699,0.28698205947875977,0.31171083450317383,0.32529187202453613,0.35586094856262207,37,147,75,41,66,191,
2084,0.3504669666290283,7,602,0.0,0.0965580940246582,0.2809150218963623,0.3054380416870117,0.3194580078125,0.3504669666290283,37,147,75,41,66,191,
2085,0.33885693550109863,7,602,0.0,0.08456707000732422,0.26977992057800293,0.2942070960998535,0.30798912048339844,0.33885693550109863,37,147,75,41,66,191,
2086,0.3511691093444824,7,602,0.0,0.0968470573425293,0.28154802322387695,0.30611205101013184,0.31995701789855957,0.3511691093444824,37,147,75,41,66,191,
2087,0.3495299816131592,7,602,0.0,0.09730410575866699,0.28036999702453613,0.3049330711364746,0.31894612312316895,0.3495299816131592,37,147,75,41,66,191,
2088,0.3214430809020996,7,602,0.0,0.09623503684997559,0.2531309127807617,0.27733397483825684,0.29109787940979004,0.3214430809020996,37,147,75,41,66,191,
2089,0.33483314514160156,7,602,0.0,0.09222412109375,0.26818108558654785,0.291546106338501,0.3048591613769531,0.33483314514160156,37,147,75,41,66,191,
2090,0.352924108505249,7,602,0.0,0.09693503379821777,0.28327202796936035,0.30817699432373047,0.3224151134490967,0.352924108505249,37,147,75,41,66,191,
2091,0.35047411918640137,7,602,0.0,0.09637808799743652,0.28168797492980957,0.30616307258605957,0.31990694999694824,0.35047411918640137,37,147,75,41,66,191,
2092,0.3372378349304199,7,602,0.0,0.08424687385559082,0.26883983612060547,0.29315686225891113,0.307020902633667,0.3372378349304199,37,147,75,41,66,191,
2093,0.32347798347473145,7,602,0.0,0.09398698806762695,0.2537498474121094,0.2780628204345703,0.29277896881103516,0.32347798347473145,37,147,75,41,66,191,
2094,0.3370959758758545,7,602,0.0,0.09345483779907227,0.27013492584228516,0.29369187355041504,0.30725598335266113,0.3370959758758545,37,147,75,41,66,191,
2095,0.3351099491119385,7,602,0.0,0.08201003074645996,0.2663149833679199,0.29070281982421875,0.3045480251312256,0.3351099491119385,37,147,75,41,66,191,
2096,0.3335089683532715,7,602,0.0,0.08128499984741211,0.26584291458129883,0.28991103172302246,0.3034670352935791,0.3335089683532715,37,147,75,41,66,191,
2097,0.33246302604675293,7,602,0.0,0.10772204399108887,0.2634270191192627,0.2875330448150635,0.3010740280151367,0.33246302604675293,37,147,75,41,66,191,
2098,0.34641599655151367,7,602,0.0,0.09683489799499512,0.27857089042663574,0.30219101905822754,0.3159198760986328,0.34641599655151367,37,147,75,41,66,191,
2099,0.3511390686035156,7,602,0.0,0.09732818603515625,0.28280115127563477,0.30693697929382324,0.3204920291900635,0.3511390686035156,37,147,75,41,66,191,
2100,0.3482789993286133,7,602,0.0,0.06935310363769531,0.27927303314208984,0.30348706245422363,0.3171391487121582,0.3482789993286133,37,147,75,41,66,191,
2101,0.33832597732543945,7,602,0.0,0.09257793426513672,0.27056193351745605,0.29398488998413086,0.3074049949645996,0.33832597732543945,37,147,75,41,66,191,
2102,0.35176610946655273,7,602,0.0,0.0972900390625,0.2827630043029785,0.3070220947265625,0.32080602645874023,0.35176610946655273,37,147,75,41,66,191,
2103,0.3507499694824219,7,602,0.0,0.09581589698791504,0.2804548740386963,0.30537986755371094,0.3196558952331543,0.3507499694824219,37,147,75,41,66,191,
2104,0.3520479202270508,7,602,0.0,0.09677290916442871,0.28315186500549316,0.3073549270629883,0.3208658695220947,0.3520479202270508,37,147,75,41,66,191,
2105,0.35050415992736816,7,602,0.0,0.09629321098327637,0.2813901901245117,0.30571603775024414,0.31951403617858887,0.35050415992736816,37,147,75,41,66,191,
2106,0.34611988067626953,7,602,0.0,0.09509491920471191,0.2769968509674072,0.3013730049133301,0.3153250217437744,0.34611988067626953,37,147,75,41,66,191,
2107,0.33715200424194336,7,602,0.0,0.08430004119873047,0.2688300609588623,0.2933320999145508,0.307448148727417,0.33715200424194336,37,147,75,41,66,191,
2108,0.3513209819793701,7,602,0.0,0.09715008735656738,0.28266119956970215,0.30735206604003906,0.3209521770477295,0.3513209819793701,37,147,75,41,66,191,
2109,0.32077503204345703,7,602,0.0,0.07950711250305176,0.25336408615112305,0.27666497230529785,0.28993797302246094,0.32077503204345703,37,147,75,41,66,191,
2110,0.3462088108062744,7,602,0.0,0.08600497245788574,0.27693676948547363,0.30138182640075684,0.31570982933044434,0.3462088108062744,37,147,75,41,66,191,
2111,0.34474802017211914,7,602,0.0,0.09609007835388184,0.27727699279785156,0.3009049892425537,0.31410789489746094,0.34474802017211914,37,147,75,41,66,191,
2112,0.3417081832885742,7,602,0.0,0.09705305099487305,0.2745239734649658,0.2977921962738037,0.3110980987548828,0.3417081832885742,37,147,75,41,66,191,
2113,0.34949803352355957,7,602,0.0,0.0962669849395752,0.28028202056884766,0.3050191402435303,0.3185551166534424,0.34949803352355957,37,147,75,41,66,191,
2114,0.3343989849090576,7,602,0.0,0.10765218734741211,0.2667500972747803,0.2908480167388916,0.3044309616088867,0.3343989849090576,37,147,75,41,66,191,
2115,0.3522210121154785,7,602,0.0,0.0967569351196289,0.28235793113708496,0.3068060874938965,0.32071709632873535,0.3522210121154785,37,147,75,41,66,191,
2116,0.3491518497467041,7,602,0.0,0.09530496597290039,0.2798619270324707,0.3041868209838867,0.3181309700012207,0.3491518497467041,37,147,75,41,66,191,
2117,0.3514289855957031,7,602,0.0,0.09619498252868652,0.2819550037384033,0.30591797828674316,0.31960296630859375,0.3514289855957031,37,147,75,41,66,191,
2118,0.3508601188659668,7,602,0.0,0.09672021865844727,0.28241515159606934,0.30724310874938965,0.3207080364227295,0.3508601188659668,37,147,75,41,66,191,
2119,0.3409149646759033,7,602,0.0,0.0958099365234375,0.2726280689239502,0.29595112800598145,0.3106710910797119,0.3409149646759033,37,147,75,41,66,191,
2120,0.3387429714202881,7,602,0.0,0.08485102653503418,0.2699460983276367,0.2945230007171631,0.30837297439575195,0.3387429714202881,37,147,75,41,66,191,
2121,0.3450748920440674,7,602,0.0,0.09564685821533203,0.27708983421325684,0.3007187843322754,0.3144409656524658,0.3450748920440674,37,147,75,41,66,191,
2122,0.35120296478271484,7,602,0.0,0.09739303588867188,0.2812979221343994,0.305574893951416,0.31941795349121094,0.35120296478271484,37,147,75,41,66,191,
2123,0.34894609451293945,7,602,0.0,0.09653806686401367,0.2810862064361572,0.305286169052124,0.3189680576324463,0.34894609451293945,37,147,75,41,66,191,
2124,0.3368868827819824,7,602,0.0,0.0837409496307373,0.2682340145111084,0.2929108142852783,0.3066599369049072,0.3368868827819824,37,147,75,41,66,191,
2125,0.3057589530944824,7,602,0.0,0.08968591690063477,0.23876285552978516,0.26159191131591797,0.2752349376678467,0.3057589530944824,37,147,75,41,66,191,
2126,0.3507070541381836,7,602,0.0,0.09634709358215332,0.2815380096435547,0.30620312690734863,0.3200669288635254,0.3507070541381836,37,147,75,41,66,191,
2127,0.32975006103515625,7,602,0.0,0.0812830924987793,0.2623450756072998,0.28586912155151367,0.29930806159973145,0.32975006103515625,37,147,75,41,66,191,
