1688051311801023,1688051312218399,417376,
1688051354728537,1688051355187478,458941,
1688051370717429,1688051371193435,476005,
1688051386628845,1688051387097435,468589,
1688051402494305,1688051402959167,464862,
1688051418365056,1688051418845179,480122,
1688051434285463,1688051434774801,489338,
1688051450173743,1688051450659275,485531,
1688051466018273,1688051466493367,475094,
1688051481858191,1688051482340186,481995,
1688051497703937,1688051498165803,461866,
1688051513595560,1688051514064459,468898,
1688051529423426,1688051529886446,463020,
1688051545308245,1688051545776654,468409,
1688051561173975,1688051561646618,472643,
1688051576999189,1688051577467714,468524,
1688051592867635,1688051593349237,481602,
1688051608739596,1688051609211339,471742,
1688051624608019,1688051625079810,471791,
1688051640498314,1688051640981988,483673,
1688051656338232,1688051656801168,462935,
1688051672192697,1688051672666466,473768,
1688051688032973,1688051688504782,471808,
1688051703878380,1688051704350441,472060,
1688051719757356,1688051720239726,482370,
1688051735605708,1688051736079452,473743,
1688051751488018,1688051751954358,466339,
1688051767333054,1688051767799418,466363,
1688051783249454,1688051783715460,466006,
1688051799202269,1688051799670517,468247,
1688051815072114,1688051815539560,467446,
1688051830910213,1688051831378997,468783,
1688051846752877,1688051847231062,478184,
1688051862641947,1688051863109002,467054,
1688051878461615,1688051878932911,471295,
1688051894286669,1688051894772521,485852,
1688051910137660,1688051910607173,469513,
1688051926011425,1688051926480451,469025,
1688051941896006,1688051942359954,463947,
1688051957714177,1688051958185614,471436,
1688051973601448,1688051974089381,487932,
1688051989504070,1688051989968595,464525,
1688052005375464,1688052005845021,469556,
1688052021264564,1688052021734091,469527,
1688052037130482,1688052037599291,468809,
1688052052960618,1688052053427031,466412,
1688052068752075,1688052069217961,465885,
1688052084601692,1688052085086766,485073,
1688052100398624,1688052100878062,479437,
1688052116292048,1688052116759939,467890,
1688052132167848,1688052132616108,448259,
1688052148084738,1688052148571440,486702,
1688052163969557,1688052164433297,463739,
1688052179838046,1688052180331279,493232,
1688052195688968,1688052196154800,465832,
1688052211582832,1688052212046521,463689,
1688052227387710,1688052227853412,465701,
1688052243270170,1688052243730063,459893,
1688052259141738,1688052259626767,485028,
1688052275019165,1688052275489569,470404,
1688052290872129,1688052291336036,463907,
1688052306790753,1688052307264003,473250,
1688052322648101,1688052323126880,478779,
1688052338476829,1688052338943236,466406,
1688052354404629,1688052354875918,471288,
1688052370301232,1688052370772793,471560,
1688052386154438,1688052386641227,486788,
1688052401988981,1688052402466925,477943,
1688052417852688,1688052418332824,480135,
1688052433683741,1688052434151214,467473,
1688052449521343,1688052449985465,464122,
1688052465406716,1688052465876488,469772,
1688052481283391,1688052481745672,462281,
1688052497173027,1688052497656490,483462,
1688052513010932,1688052513500045,489112,
1688052528842786,1688052529324152,481366,
1688052544780272,1688052545247304,467032,
1688052560633331,1688052561101443,468112,
1688052576486529,1688052576968994,482465,
1688052592399631,1688052592861311,461679,
1688052608269336,1688052608741378,472042,
1688052624124326,1688052624596857,472531,
1688052639971989,1688052640449579,477589,
1688052655820639,1688052656287502,466863,
1688052671691528,1688052672164224,472696,
1688052687515727,1688052687974393,458665,
1688052703414929,1688052703900690,485761,
1688052719278378,1688052719742784,464406,
1688052735196712,1688052735663568,466855,
1688052751099538,1688052751555774,456236,
1688052766931698,1688052767417295,485597,
1688052782863179,1688052783336617,473437,
1688052798692644,1688052799153894,461249,
1688052814597331,1688052815057432,460100,
1688052830406417,1688052830868570,462153,
1688052846251613,1688052846726982,475369,
1688052862115562,1688052862582555,466993,
1688052877948629,1688052878415634,467005,
1688052893860968,1688052894339795,478827,
1688052909755575,1688052910243202,487627,
1688052925617380,1688052926089284,471903,
1688052941474077,1688052941940630,466553,
1688052957311482,1688052957783724,472241,
1688052973186632,1688052973665964,479331,
1688052989029795,1688052989516218,486422,
1688053004934571,1688053005423572,489000,
1688053020793264,1688053021263793,470529,
1688053036663681,1688053037122390,458708,
1688053052566984,1688053053051927,484942,
1688053068453102,1688053068913281,460178,
1688053084359866,1688053084829607,469740,
1688053100213272,1688053100676388,463115,
1688053116121715,1688053116605791,484076,
1688053131967769,1688053132449383,481613,
1688053147775556,1688053148243451,467895,
1688053163632599,1688053164111532,478932,
1688053179483225,1688053179970224,486999,
1688053195318313,1688053195791251,472938,
1688053211170950,1688053211650036,479085,
1688053227061642,1688053227536070,474428,
1688053242902474,1688053243377605,475131,
1688053258727601,1688053259201944,474342,
1688053274587677,1688053275059678,472001,
1688053290428278,1688053290890302,462023,
1688053306289704,1688053306762351,472646,
1688053322198859,1688053322679349,480490,
1688053338034663,1688053338493713,459049,
1688053353936936,1688053354424652,487716,
1688053369816849,1688053370289477,472628,
1688053385731551,1688053386206664,475112,
1688053401563576,1688053402032818,469242,
1688053417461692,1688053417929072,467379,
1688053433350155,1688053433823586,473431,
1688053449279951,1688053449750741,470790,
1688053465155239,1688053465621274,466035,
1688053481019972,1688053481508290,488318,
1688053496828954,1688053497293683,464728,
1688053512738130,1688053513202247,464116,
1688053528592792,1688053529075567,482775,
1688053544473567,1688053544948970,475402,
1688053560356034,1688053560830165,474130,
1688053576220578,1688053576689698,469120,
1688053592093583,1688053592572732,479148,
1688053607960921,1688053608430609,469688,
1688053623832601,1688053624317428,484826,
1688053639675857,1688053640141065,465208,
1688053655506833,1688053655986340,479506,
1688053671365937,1688053671833585,467648,
1688053687255588,1688053687725299,469710,
1688053703114356,1688053703595385,481029,
1688053718958722,1688053719426121,467399,
1688053734875598,1688053735356453,480854,
1688053750754174,1688053751217726,463552,
1688053766646685,1688053767125599,478914,
1688053782522009,1688053782989250,467241,
1688053798364309,1688053798830989,466680,
1688053814206433,1688053814696989,490556,
1688053830122069,1688053830610899,488829,
1688053845975499,1688053846451129,475630,
1688053861818379,1688053862302807,484428,
1688053877653812,1688053878130826,477014,
1688053893509989,1688053893988274,478285,
1688053909369165,1688053909859391,490226,
1688053925224362,1688053925690207,465845,
1688053941064266,1688053941530746,466480,
1688053956925170,1688053957392900,467730,
1688053972810198,1688053973295575,485377,
1688053988668463,1688053989142985,474521,
1688054004530113,1688054004992099,461986,
1688054020441206,1688054020911560,470353,
1688054036316018,1688054036784699,468680,
1688054052221590,1688054052693003,471413,
1688054068127710,1688054068594183,466472,
1688054084045536,1688054084511845,466308,
1688054099903770,1688054100374553,470782,
1688054115785132,1688054116263930,478798,
1688054131637113,1688054132118903,481790,
1688054147450799,1688054147917059,466259,
1688054163321875,1688054163789732,467856,
1688054179172279,1688054179651691,479412,
1688054195095546,1688054195574998,479452,
1688054210937681,1688054211402596,464914,
1688054226842143,1688054227311567,469424,
1688054242754441,1688054243239970,485528,
1688054258629492,1688054259103775,474282,
1688054274512771,1688054274994003,481231,
1688054290350464,1688054290822277,471813,
1688054306193262,1688054306674069,480806,
1688054322040163,1688054322532315,492152,
1688054337938296,1688054338406704,468407,
1688054353792043,1688054354273879,481836,
1688054369690849,1688054370173604,482755,
1688054385562790,1688054386050822,488032,
1688054401436403,1688054401939982,503578,
1688054417531313,1688054418034945,503631,
1688054433581926,1688054434098389,516463,
1688054449489178,1688054449970442,481264,
1688054465349171,1688054465823467,474295,
1688054481264910,1688054481746176,481265,
1688054497206356,1688054497683004,476648,
1688054513104946,1688054513584325,479378,
1688054529008647,1688054529499452,490804,
1688054544917543,1688054545414904,497360,
1688054560807929,1688054561291926,483996,
1688054576674188,1688054577153957,479768,
1688054592588463,1688054593081898,493434,
1688054608440699,1688054608937159,496459,
1688054624325317,1688054624749126,423808,
1688054640235661,1688054640717294,481633,
1688054656154661,1688054656636733,482072,
1688054672017278,1688054672497965,480686,
1688054687936734,1688054688417116,480381,
1688054703826600,1688054704307479,480878,
1688054719692424,1688054720164379,471955,
1688054735571354,1688054736063209,491855,
1688054751434260,1688054751910420,476160,
1688054767319812,1688054767795623,475810,
1688054783276452,1688054783757597,481145,
1688054799193314,1688054799681876,488562,
1688054815055645,1688054815536487,480842,
1688054830946274,1688054831428808,482534,
1688054846826568,1688054847298211,471642,
1688054862745626,1688054863239761,494135,
1688054878604897,1688054879084585,479687,
1688054894447915,1688054894922840,474924,
1688054910298389,1688054910776128,477738,
1688054926235342,1688054926716706,481363,
1688054942142726,1688054942636978,494252,
1688054957978032,1688054958469149,491117,
1688054973903704,1688054974401636,497932,
1688054989789966,1688054990273549,483582,
1688055005707614,1688055006190006,482391,
1688055021626288,1688055022119096,492808,
1688055037481644,1688055037972245,490600,
1688055053371305,1688055053870278,498973,
1688055069293868,1688055069776242,482373,
1688055085204141,1688055085703837,499695,
1688055101077858,1688055101573240,495381,
1688055117018163,1688055117498700,480537,
1688055132912931,1688055133411742,498810,
1688055148769257,1688055149255728,486470,
1688055164674878,1688055165152482,477603,
1688055180586012,1688055181065937,479925,
1688055196454186,1688055196939075,484889,
1688055212340264,1688055212833827,493563,
1688055228186302,1688055228658839,472536,
1688055244075143,1688055244551284,476141,
1688055260016064,1688055260509629,493564,
1688055275848826,1688055276344356,495530,
1688055291706598,1688055292178212,471614,
1688055307543167,1688055308020332,477164,
1688055323402802,1688055323881574,478771,
1688055339283563,1688055339761494,477930,
1688055355157060,1688055355633062,476002,
1688055371045452,1688055371525220,479767,
1688055386911271,1688055387402547,491276,
1688055402805561,1688055403293001,487439,
1688055418652009,1688055419131815,479806,
1688055434533410,1688055435013149,479739,
1688055450420730,1688055450908862,488131,
1688055466299628,1688055466776052,476424,
1688055482145980,1688055482637747,491767,
1688055498019983,1688055498497214,477230,
1688055513867495,1688055514360854,493358,
1688055529709709,1688055530208306,498596,
1688055545527398,1688055546003796,476397,
1688055561362033,1688055561853376,491342,
1688055577205305,1688055577700713,495408,
1688055593113383,1688055593612171,498787,
1688055608992167,1688055609487096,494929,
1688055624878444,1688055625369843,491398,
1688055640739137,1688055641216598,477460,
1688055656614969,1688055657094018,479048,
1688055672519873,1688055673007058,487184,
1688055688353950,1688055688845210,491260,
1688055704209960,1688055704686863,476902,
1688055719509807,1688055720003066,493258,
1688055735433272,1688055735923665,490393,
1688055751282784,1688055751775119,492334,
1688055767118375,1688055767601345,482970,
1688055782938708,1688055783436042,497334,
1688055798812226,1688055799303557,491330,
1688055814705355,1688055815205260,499905,
1688055830017709,1688055830493627,475917,
1688055845893743,1688055846380330,486587,
1688055861741263,1688055862243625,502361,
1688055877573719,1688055878060478,486758,
1688055893452252,1688055893928414,476162,
1688055909314508,1688055909814424,499915,
1688055925171038,1688055925665511,494473,
1688055941028247,1688055941518615,490367,
1688055956872211,1688055957355644,483433,
1688055972816160,1688055973313575,497414,
1688055988660135,1688055989160891,500756,
1688056004532139,1688056005027254,495114,
1688056020388641,1688056020866892,478250,
1688056036282269,1688056036781609,499340,
1688056052130842,1688056052611046,480204,
1688056067961697,1688056068439361,477664,
1688056083782614,1688056084277954,495340,
1688056099702001,1688056100185398,483397,
1688056115565015,1688056116028384,463369,
1688056131419446,1688056131910964,491517,
1688056147253183,1688056147745665,492482,
1688056162580645,1688056163078763,498118,
1688056178429914,1688056178926917,497003,
1688056194267804,1688056194754785,486981,
1688056210100941,1688056210586994,486053,
1688056225957412,1688056226449492,492080,
1688056241805423,1688056242288549,483125,
1688056257662226,1688056258140306,478079,
1688056273496245,1688056273977446,481200,
1688056289428328,1688056289910966,482638,
1688056305260306,1688056305759646,499340,
1688056321161990,1688056321645839,483849,
1688056337052792,1688056337532394,479602,
1688056352906987,1688056353394189,487202,
1688056368751097,1688056369239280,488182,
1688056384617323,1688056385108157,490833,
1688056400475470,1688056400972420,496949,
1688056416383529,1688056416867915,484385,
1688056432204122,1688056432706063,501941,
1688056448050160,1688056448534944,484784,
1688056463917084,1688056464403324,486239,
1688056479796900,1688056480303489,506588,
1688056495642079,1688056496125332,483252,
1688056511509741,1688056511998471,488729,
1688056527357367,1688056527843771,486404,
1688056543205356,1688056543701035,495678,
1688056559083204,1688056559580517,497313,
1688056574936179,1688056575421009,484829,
1688056590837478,1688056591330722,493244,
1688056606698147,1688056607193126,494978,
