1687903217958717,1687903217958946,229,
1687903228338411,1687903228338558,146,
1687903238638378,1687903238638515,137,
1687903248938306,1687903248938427,120,
1687903259138419,1687903259138559,139,
1687903269298396,1687903269298530,133,
1687903279738433,1687903279738578,144,
1687903289958175,1687903289958313,138,
1687903300158340,1687903300158466,126,
1687903310458201,1687903310458329,128,
1687903320718297,1687903320718438,141,
1687903331078265,1687903331078397,131,
1687903341338227,1687903341338379,152,
1687903351558179,1687903351558307,127,
1687903361918080,1687903361918221,141,
1687903372198211,1687903372198348,136,
1687903415002722,1687903415002867,145,
1687903425382688,1687903425382842,153,
1687903435602664,1687903435602805,141,
1687903446102613,1687903446102750,137,
1687903456402602,1687903456402739,136,
1687903467142495,1687903467142628,133,
1687903477382562,1687903477382694,131,
1687903487622650,1687903487622786,135,
1687903497862528,1687903497862664,136,
1687903508102440,1687903508102585,144,
1687903518322460,1687903518322604,144,
1687903528582608,1687903528582748,140,
1687903538802518,1687903538802654,135,
1687903549062278,1687903549062413,135,
1687903559282427,1687903559282559,132,
1687903569542379,1687903569542509,129,
1687903579942341,1687903579942469,128,
1687903590262233,1687903590262362,128,
1687903597842366,1687903597842500,134,
1687903608082287,1687903608082421,133,
1687903618322321,1687903618322463,142,
1687903628582268,1687903628582404,135,
1687903638902167,1687903638902303,135,
1687903649062179,1687903649062313,133,
1687903659282327,1687903659282459,132,
1687903669522228,1687903669522374,146,
1687903679762249,1687903679762389,140,
1687903690042146,1687903690042286,139,
1687903697702051,1687903697702188,137,
1687903707962083,1687903707962219,135,
1687903743261332,1687903743261513,181,
1687903754061218,1687903754061353,135,
1687903762261285,1687903762261463,177,
1687903772421224,1687903772421351,126,
1687903782641212,1687903782641346,134,
1687903793020667,1687903793020799,132,
1687903803300056,1687903803300188,131,
1687903813539274,1687903813539402,127,
1687903823758414,1687903823758558,143,
1687903834017822,1687903834017958,135,
1687903841677365,1687903841677500,134,
1687903851936670,1687903851936805,134,
1687903862195934,1687903862196071,136,
1687903872415357,1687903872415488,131,
1687903882674704,1687903882674844,140,
1687903892874054,1687903892874197,142,
1687903903153540,1687903903153680,139,
1687903913392781,1687903913392919,137,
1687903923592182,1687903923592322,139,
1687903933851626,1687903933851761,134,
1687903946231007,1687903946231140,132,
1687903953810556,1687903953810687,131,
1687903964150023,1687903964150165,142,
1687903974329343,1687903974329481,138,
1687903981989080,1687903981989214,133,
1687903992248502,1687903992248636,133,
1687904002548019,1687904002548151,132,
1687904012887433,1687904012887568,134,
1687904023126966,1687904023127098,132,
1687904033366388,1687904033366533,144,
1687904043625891,1687904043626020,128,
1687904077515318,1687904077515453,135,
1687904090754822,1687904090754959,136,
1687904098434420,1687904098434562,142,
1687904108873901,1687904108874057,155,
1687904119113637,1687904119113774,136,
1687904129313178,1687904129313326,147,
1687904139572759,1687904139572905,146,
1687904149792279,1687904149792415,135,
1687904160091780,1687904160091917,136,
1687904170311426,1687904170311565,139,
1687904180551092,1687904180551221,129,
1687904190930618,1687904190930750,132,
1687904201190202,1687904201190346,144,
1687904211429844,1687904211429987,142,
1687904221649424,1687904221649565,140,
1687904231909093,1687904231909231,137,
1687904242168790,1687904242168930,139,
1687904252348339,1687904252348477,138,
1687904262627838,1687904262627982,143,
1687904272907554,1687904272907693,139,
1687904283087180,1687904283087313,133,
1687904290786975,1687904290787124,148,
1687904301106603,1687904301106735,132,
1687904311366340,1687904311366488,148,
1687904321505936,1687904321506070,133,
1687904331765673,1687904331765805,132,
1687904341965362,1687904341965491,129,
1687904352384841,1687904352384974,133,
1687904362624595,1687904362624728,133,
1687904372844175,1687904372844322,147,
1687904411874773,1687904411874913,140,
1687904422214325,1687904422214458,133,
1687904432474113,1687904432474243,130,
